"GeographyCode","QS606EW0001","QS606EW0002","QS606EW0003","QS606EW0004","QS606EW0005","QS606EW0006","QS606EW0007","QS606EW0008","QS606EW0009","QS606EW0010","QS606EW0011","QS606EW0012","QS606EW0013","QS606EW0014","QS606EW0015","QS606EW0016","QS606EW0017","QS606EW0018","QS606EW0019","QS606EW0020","QS606EW0021","QS606EW0022","QS606EW0023","QS606EW0024","QS606EW0025","QS606EW0026","QS606EW0027","QS606EW0028","QS606EW0029","QS606EW0030","QS606EW0031","QS606EW0032","QS606EW0033","QS606EW0034","QS606EW0035","QS606EW0036","QS606EW0037","QS606EW0038","QS606EW0039","QS606EW0040","QS606EW0041","QS606EW0042","QS606EW0043","QS606EW0044","QS606EW0045","QS606EW0046","QS606EW0047","QS606EW0048","QS606EW0049","QS606EW0050","QS606EW0051","QS606EW0052","QS606EW0053","QS606EW0054","QS606EW0055","QS606EW0056","QS606EW0057","QS606EW0058","QS606EW0059","QS606EW0060","QS606EW0061","QS606EW0062","QS606EW0063","QS606EW0064","QS606EW0065","QS606EW0066","QS606EW0067","QS606EW0068","QS606EW0069","QS606EW0070","QS606EW0071","QS606EW0072","QS606EW0073","QS606EW0074","QS606EW0075","QS606EW0076","QS606EW0077","QS606EW0078","QS606EW0079","QS606EW0080","QS606EW0081","QS606EW0082","QS606EW0083","QS606EW0084","QS606EW0085","QS606EW0086","QS606EW0087","QS606EW0088","QS606EW0089","QS606EW0090","QS606EW0091","QS606EW0092","QS606EW0093","QS606EW0094","QS606EW0095","QS606EW0096","QS606EW0097","QS606EW0098","QS606EW0099","QS606EW0100","QS606EW0101","QS606EW0102","QS606EW0103","QS606EW0104","QS606EW0105","QS606EW0106","QS606EW0107","QS606EW0108","QS606EW0109","QS606EW0110","QS606EW0111","QS606EW0112","QS606EW0113","QS606EW0114","QS606EW0115","QS606EW0116","QS606EW0117","QS606EW0118","QS606EW0119","QS606EW0120","QS606EW0121","QS606EW0122","QS606EW0123","QS606EW0124","QS606EW0125"
"E00004493",103,9,4,0,0,2,0,0,0,0,2,5,0,2,0,3,36,6,3,2,1,0,0,6,0,5,1,6,6,18,2,7,2,0,1,0,6,41,1,0,0,1,2,0,2,0,0,34,32,1,1,4,0,0,0,3,0,1,5,2,1,0,0,0,1,3,3,2,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2,1,1,0,0,1,0,1,0,0,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,6
"E00004494",245,62,42,8,4,17,3,0,1,4,5,20,0,11,0,9,87,6,0,1,5,0,0,16,9,4,3,17,17,48,15,14,6,4,3,0,6,59,1,0,0,1,3,1,2,0,0,29,23,3,3,26,0,2,11,10,0,3,15,11,0,4,2,2,3,4,4,3,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,10,9,6,0,3,1,0,1,0,0,6,4,4,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,2,0,0,0,0,0,2
"E00004495",138,24,13,1,3,6,1,0,0,0,2,11,0,2,1,8,48,3,1,1,1,0,0,10,4,6,0,7,7,28,14,5,2,0,0,0,7,47,0,0,0,0,2,0,2,0,0,30,24,5,1,15,0,0,10,3,0,2,12,7,0,0,5,1,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,0,1,1,0,1,0,0,2,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"E00004496",186,42,26,9,2,6,4,0,0,1,4,16,0,2,2,12,69,12,2,0,10,0,0,13,10,2,1,11,11,33,9,10,8,0,0,0,6,33,0,0,0,0,3,1,2,0,0,15,11,3,1,15,0,0,5,8,0,2,8,3,2,0,1,0,0,5,5,6,2,2,0,0,0,0,0,0,1,1,0,0,3,1,1,1,0,11,7,6,0,1,4,0,0,3,1,4,3,2,1,0,1,1,0,3,0,0,0,0,0,3,3,0,0,10,2,0,2,0,8,0,4,2,1,0,1
"E00004497",108,8,5,0,0,3,0,0,0,0,2,3,0,2,0,1,36,7,1,0,4,0,2,4,2,1,1,6,6,19,1,3,12,1,0,0,2,20,3,0,2,1,2,0,2,0,0,10,10,0,0,5,0,0,1,2,0,2,5,1,0,0,0,1,0,4,4,6,0,0,1,0,0,0,1,0,3,1,2,0,2,1,0,0,1,10,7,6,0,1,3,0,1,2,0,2,1,1,0,0,1,1,0,8,3,0,2,1,0,5,5,0,0,13,0,0,0,0,13,2,5,0,0,2,4
"E00004498",142,13,5,0,0,2,1,1,0,0,1,8,0,2,0,6,40,6,2,1,2,0,1,10,7,0,3,14,14,10,0,6,3,0,0,1,0,22,1,0,0,1,1,1,0,0,0,10,9,1,0,10,0,0,3,4,0,3,14,11,3,2,0,3,3,3,3,8,1,1,2,0,0,1,1,0,2,1,1,0,3,0,1,1,1,17,15,8,0,7,2,1,0,1,0,10,7,6,1,0,3,2,1,5,0,0,0,0,0,5,5,0,0,13,1,0,1,0,12,1,1,6,0,0,4
"E00004499",197,51,30,2,5,13,8,0,0,1,1,21,0,1,0,20,73,9,2,2,4,0,1,17,9,5,3,19,19,28,9,10,2,2,2,0,3,40,2,1,1,0,2,2,0,0,0,12,9,3,0,24,0,0,13,6,0,5,12,6,0,1,1,4,0,6,6,4,1,1,0,0,0,0,0,0,1,1,0,0,2,0,0,1,1,4,3,1,0,2,1,1,0,0,0,4,3,2,1,0,1,1,0,2,0,0,0,0,0,2,2,0,0,7,0,0,0,0,7,1,1,0,1,0,4
"E00004500",110,12,6,0,1,2,1,0,0,0,2,6,0,1,0,5,24,4,1,0,3,0,0,3,2,1,0,5,5,12,0,5,1,0,0,0,6,37,1,1,0,0,3,1,2,3,3,20,17,2,1,10,0,0,3,6,0,1,18,11,3,2,2,3,1,7,7,4,1,1,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0,7,5,1,0,4,2,1,1,0,0,7,7,7,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004501",70,6,4,1,1,1,0,0,0,1,0,2,1,0,0,1,27,4,1,0,3,0,0,6,4,0,2,8,8,9,1,3,0,2,0,0,3,20,0,0,0,0,1,0,1,3,3,7,7,0,0,9,0,0,1,5,0,3,7,6,1,3,0,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,2,1,0,0,1,0,3,1,1,0,0,2,2,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,2,0,0,1,0,1,0
"E00004502",99,7,4,0,1,1,0,0,0,2,0,3,0,1,0,2,34,4,0,1,3,0,0,9,1,3,5,9,9,12,2,3,2,1,1,0,3,13,3,1,0,2,1,0,1,0,0,5,3,2,0,4,0,0,3,1,0,0,17,15,4,5,1,5,0,2,2,5,0,0,3,0,1,0,2,0,0,0,0,0,2,0,0,2,0,5,3,2,0,1,2,1,0,1,0,9,7,7,0,0,2,1,1,1,1,0,0,1,0,0,0,0,0,8,0,0,0,0,8,0,2,4,0,0,2
"E00004503",90,7,5,1,0,3,0,0,0,1,0,2,0,0,1,1,26,7,1,0,6,0,0,2,2,0,0,9,9,8,1,4,1,1,0,0,1,16,2,0,1,1,2,1,1,1,1,8,6,2,0,3,0,0,0,1,0,2,8,3,1,2,0,0,0,5,5,3,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,8,7,3,0,4,1,0,0,1,0,9,7,6,0,1,2,1,1,3,1,1,0,0,0,2,2,0,0,10,0,0,0,0,10,0,6,0,0,1,3
"E00004504",177,34,25,3,2,11,4,0,0,0,5,9,0,4,0,5,70,6,3,1,1,0,1,21,15,1,5,10,10,33,10,9,5,2,1,2,4,32,0,0,0,0,3,1,2,0,0,16,12,3,1,13,0,0,4,8,0,1,9,4,1,0,2,1,0,5,5,6,0,0,2,0,0,0,2,0,1,0,1,0,3,0,0,3,0,15,11,10,0,1,4,1,1,2,0,5,4,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,1,5
"E00004505",128,13,10,0,0,8,1,1,0,0,0,3,0,0,0,3,35,4,1,0,3,0,0,3,0,1,2,11,11,17,1,3,3,6,2,0,2,24,4,2,1,1,3,0,3,1,1,11,10,1,0,5,0,0,1,2,0,2,17,14,4,2,5,3,0,3,3,12,0,0,2,0,1,0,1,0,6,4,2,0,4,1,0,3,0,8,7,6,0,1,1,0,0,1,0,8,7,5,2,0,1,1,0,1,1,0,1,0,0,0,0,0,0,10,0,0,0,0,10,2,3,2,1,1,1
"E00004506",137,12,7,2,1,4,0,0,0,0,0,5,0,1,0,4,40,6,1,2,3,0,0,12,8,1,3,4,4,18,2,5,5,2,0,0,4,27,2,0,1,1,2,1,1,0,0,15,13,2,0,8,0,2,3,3,0,0,11,10,1,3,1,3,2,1,1,9,0,0,3,0,0,1,2,0,4,3,1,0,2,0,0,2,0,8,5,1,0,4,3,0,1,2,0,10,8,8,0,0,2,2,0,5,0,0,0,0,0,5,4,0,1,15,1,0,0,1,14,3,3,2,0,0,6
"E00004507",125,24,15,1,0,8,3,0,0,1,2,9,0,2,0,7,49,7,0,2,5,0,0,11,6,5,0,13,13,18,2,5,3,2,0,1,5,20,0,0,0,0,2,0,2,0,0,11,9,2,0,7,0,2,1,3,0,1,9,4,0,2,0,2,0,5,5,2,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,10,8,4,1,3,2,1,0,1,0,3,3,3,0,0,0,0,0,4,2,1,1,0,0,2,1,1,0,4,0,0,0,0,4,1,1,1,0,0,1
"E00004508",156,20,15,3,3,8,1,0,0,0,0,5,0,2,0,3,53,8,2,1,3,1,1,11,4,4,3,11,11,23,3,8,3,0,0,0,9,45,0,0,0,0,2,1,1,0,0,25,17,6,2,18,0,1,8,8,1,0,10,8,2,1,2,2,1,2,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,3,1,2,0,0,10,9,8,1,0,1,1,0,6,2,0,0,2,0,4,4,0,0,7,0,0,0,0,7,0,1,1,0,0,5
"E00004509",145,22,16,4,3,5,1,0,1,1,1,6,0,0,1,5,38,5,0,0,5,0,0,5,2,2,1,12,12,16,1,7,0,3,2,0,3,30,1,0,0,1,2,0,2,0,0,16,11,2,3,11,0,1,3,6,0,1,17,13,3,1,3,4,2,4,4,11,2,2,0,0,0,0,0,0,4,3,1,0,5,3,0,2,0,14,12,10,0,2,2,0,1,1,0,7,6,6,0,0,1,1,0,2,1,1,0,0,0,1,0,1,0,4,1,1,0,0,3,1,0,1,0,1,0
"E00004510",174,24,15,0,3,9,1,0,0,1,1,9,0,4,0,5,52,6,0,1,4,1,0,8,5,0,3,9,9,29,10,5,3,0,1,0,10,48,1,0,0,1,6,2,4,0,0,20,16,4,0,21,0,1,5,13,0,2,19,12,4,1,2,2,3,7,7,4,0,0,1,0,0,0,1,0,1,1,0,0,2,1,0,1,0,10,7,4,0,3,3,1,2,0,0,7,5,3,2,0,2,1,1,6,3,0,1,0,2,3,3,0,0,4,0,0,0,0,4,0,2,0,0,0,2
"E00004511",184,28,18,2,2,7,2,1,0,1,3,10,0,5,0,5,88,14,5,3,6,0,0,17,10,4,3,9,9,48,17,9,8,1,1,0,12,42,0,0,0,0,4,1,3,0,0,26,24,1,1,12,0,0,5,6,0,1,8,7,2,1,1,2,1,1,1,4,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,2,1,7,6,3,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,1,0,2,1,0,3
"E00004512",130,23,16,1,3,8,1,0,0,1,2,7,0,3,0,4,38,4,1,0,3,0,0,6,5,1,0,9,9,19,2,9,0,1,0,0,7,22,0,0,0,0,0,0,0,0,0,14,11,2,1,8,1,0,1,5,0,1,9,5,0,1,1,2,1,4,4,5,1,1,1,0,0,0,1,0,1,1,0,0,2,0,0,2,0,11,8,5,0,3,3,1,1,1,0,8,6,6,0,0,2,2,0,2,0,0,0,0,0,2,2,0,0,12,2,1,1,0,10,0,2,2,0,0,6
"E00004513",136,15,9,1,2,2,1,0,0,0,3,6,0,1,0,5,56,3,0,0,2,1,0,14,10,3,1,13,13,26,13,3,2,1,0,0,7,35,1,1,0,0,1,1,0,1,1,25,19,5,1,7,0,1,3,3,0,0,8,3,1,1,1,0,0,5,5,6,1,1,0,0,0,0,0,0,2,1,1,0,3,1,0,2,0,4,3,3,0,0,1,1,0,0,0,7,3,3,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,1,0,1,0,0,3
"E00004514",158,15,10,2,1,3,1,0,0,1,2,5,0,1,0,4,69,10,1,0,6,3,0,13,9,4,0,13,13,33,9,11,6,2,1,0,4,42,0,0,0,0,5,1,4,0,0,23,19,2,2,14,0,0,5,7,0,2,12,9,2,2,1,3,1,3,3,7,0,0,1,0,0,0,1,0,3,3,0,0,3,0,1,2,0,4,3,2,0,1,1,0,1,0,0,3,2,0,0,2,1,1,0,3,3,0,0,1,2,0,0,0,0,3,0,0,0,0,3,1,1,0,1,0,0
"E00004515",152,18,14,0,1,6,4,0,0,3,0,4,0,2,0,2,57,11,2,1,8,0,0,4,3,0,1,13,13,29,7,9,4,1,1,0,7,41,1,1,0,0,1,0,1,1,1,24,22,1,1,14,0,0,4,7,0,3,11,8,0,4,3,0,1,3,3,4,1,1,0,0,0,0,0,0,2,1,1,0,1,0,0,1,0,10,5,2,0,3,5,3,2,0,0,5,5,4,1,0,0,0,0,2,0,0,0,0,0,2,2,0,0,4,1,0,1,0,3,0,1,0,0,0,2
"E00004516",202,22,16,0,3,10,1,0,0,1,1,6,0,2,0,4,84,12,2,3,6,1,0,18,12,4,2,21,21,33,6,7,4,3,1,0,12,55,2,0,0,2,3,0,3,0,0,28,22,5,1,22,0,0,6,13,0,3,9,6,1,1,0,2,2,3,3,7,1,1,1,0,0,0,1,0,0,0,0,0,5,2,0,3,0,7,5,5,0,0,2,0,1,1,0,8,7,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,10,1,0,0,1,9,0,2,0,0,1,6
"E00004517",129,11,9,1,1,5,1,0,0,0,1,2,0,0,1,1,37,5,0,1,4,0,0,7,3,3,1,5,5,20,2,5,2,1,1,0,9,25,0,0,0,0,3,1,2,0,0,14,9,4,1,8,0,0,0,7,0,1,14,7,1,1,1,4,0,7,7,9,1,1,0,0,0,0,0,0,3,3,0,0,5,0,1,3,1,11,3,2,0,1,8,3,2,3,0,11,11,7,2,2,0,0,0,5,3,1,0,2,0,2,1,0,1,6,0,0,0,0,6,0,0,1,1,0,4
"E00004518",104,13,6,0,0,3,0,1,0,1,1,7,0,4,1,2,32,6,0,1,5,0,0,7,4,2,1,4,4,15,4,6,0,2,0,0,3,13,0,0,0,0,1,0,1,0,0,7,5,2,0,5,0,0,2,3,0,0,10,8,1,3,2,2,0,2,2,9,2,2,1,0,0,0,1,0,3,1,1,1,3,1,0,2,0,13,11,5,0,6,2,0,0,0,2,7,7,6,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,6,0,0,0,0,6,1,2,1,1,0,1
"E00004519",135,23,15,1,2,8,3,0,0,0,1,8,0,4,0,4,50,2,0,0,2,0,0,7,5,2,0,13,13,28,6,7,5,2,0,1,7,32,1,0,1,0,1,0,1,0,0,20,16,1,3,10,0,0,4,3,0,3,9,8,5,2,0,1,0,1,1,4,0,0,0,0,0,0,0,0,3,2,1,0,1,0,0,1,0,4,3,2,0,1,1,0,1,0,0,6,4,3,1,0,2,2,0,1,0,0,0,0,0,1,1,0,0,6,0,0,0,0,6,0,1,1,0,1,3
"E00004520",108,11,7,0,0,2,0,1,0,2,2,4,0,2,0,2,21,2,0,0,2,0,0,1,0,0,1,6,6,12,2,3,3,2,0,0,2,15,1,1,0,0,3,1,2,0,0,9,5,3,1,2,0,0,1,1,0,0,16,12,6,2,1,2,1,4,4,8,1,1,1,0,1,0,0,0,2,0,2,0,4,0,0,3,1,14,6,4,0,2,8,1,1,3,3,10,9,6,1,2,1,1,0,6,1,0,0,0,1,5,5,0,0,7,1,1,0,0,6,1,2,0,0,0,3
"E00004521",184,31,15,0,0,12,2,0,0,0,1,16,0,4,0,12,62,8,3,0,5,0,0,7,6,1,0,13,13,34,12,12,0,4,0,1,5,39,1,0,0,1,1,1,0,0,0,21,16,5,0,16,0,0,9,7,0,0,20,12,3,1,5,3,0,8,8,5,0,0,0,0,0,0,0,0,1,0,1,0,4,0,2,2,0,9,6,3,0,3,3,1,2,0,0,9,8,7,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,1,0,0,0,8
"E00004522",128,23,11,2,1,3,1,0,0,0,4,12,0,6,0,6,31,5,1,1,3,0,0,1,0,0,1,5,5,20,7,6,1,0,1,0,5,44,1,0,0,1,2,2,0,0,0,10,8,1,1,31,0,0,11,17,0,3,7,2,2,0,0,0,0,5,5,4,0,0,1,0,0,0,1,0,2,1,1,0,1,0,0,1,0,5,0,0,0,0,5,2,3,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,2,0,0,0,0,8
"E00004523",331,52,41,6,3,24,4,0,0,0,4,11,0,3,1,7,69,18,11,1,6,0,0,13,7,2,4,11,11,27,6,15,3,0,0,0,3,60,1,0,1,0,2,0,2,0,0,23,18,4,1,34,0,0,22,11,0,1,23,16,1,4,2,5,4,7,7,33,0,0,5,0,2,1,2,0,3,2,1,0,25,0,0,23,2,29,24,23,0,1,5,5,0,0,0,36,36,33,1,2,0,0,0,6,1,0,0,1,0,5,5,0,0,23,0,0,0,0,23,1,1,1,17,0,3
"E00004524",208,44,32,10,1,19,2,0,0,0,0,12,0,6,0,6,94,10,3,1,6,0,0,4,1,1,2,3,3,77,57,13,1,0,2,0,4,39,3,1,0,2,2,0,2,0,0,11,9,1,1,23,0,2,12,6,0,3,11,5,1,0,2,1,1,6,6,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,2,2,0,0,2,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,1,1,0,0,11
"E00004525",128,27,7,1,0,5,0,0,0,0,1,20,0,6,0,14,29,4,1,0,1,2,0,3,2,0,1,4,4,18,10,3,2,2,0,1,0,19,0,0,0,0,2,0,2,0,0,12,10,2,0,5,0,0,2,3,0,0,9,5,1,3,0,0,1,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,7,4,4,0,0,3,1,0,2,0,8,7,6,1,0,1,1,0,4,0,0,0,0,0,4,4,0,0,22,0,0,0,0,22,9,0,1,0,0,12
"E00004526",133,16,12,0,5,2,0,0,1,0,4,4,0,0,1,3,33,6,3,1,2,0,0,2,1,1,0,12,12,13,1,6,1,0,0,0,5,23,1,1,0,0,3,1,2,0,0,13,11,1,1,6,0,0,2,1,0,3,12,6,1,0,0,4,1,6,6,3,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,2,0,13,6,1,1,4,7,4,0,2,1,12,11,11,0,0,1,1,0,4,0,0,0,0,0,4,4,0,0,17,0,0,0,0,17,0,0,4,0,0,13
"E00004527",93,8,3,0,0,3,0,0,0,0,0,5,0,2,0,3,24,3,1,0,2,0,0,3,3,0,0,2,2,16,4,9,2,1,0,0,0,28,0,0,0,0,0,0,0,0,0,16,15,1,0,12,0,0,8,3,0,1,12,6,1,3,0,1,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,12,9,9,0,0,3,3,0,1,1,0,0,1,0,0,0,0,0,7,0,0,0,0,7,0,1,1,0,0,5
"E00004528",201,34,11,2,3,4,0,1,0,0,1,23,0,3,0,20,49,7,0,1,6,0,0,6,3,2,1,8,8,28,12,11,3,0,0,0,2,36,1,1,0,0,1,0,1,0,0,19,16,2,1,15,0,0,9,3,0,3,8,6,1,2,3,0,0,2,2,11,1,1,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,15,11,10,0,1,4,1,2,0,1,20,18,17,1,0,2,2,0,1,1,0,0,1,0,0,0,0,0,27,0,0,0,0,27,11,0,3,9,0,4
"E00004529",289,43,22,1,0,17,1,1,1,0,1,21,0,13,0,8,84,25,10,2,13,0,0,5,2,1,2,5,5,49,13,19,5,1,0,0,11,70,1,0,1,0,1,0,1,0,0,36,28,5,3,32,0,0,22,6,0,4,14,12,1,6,1,3,1,2,2,22,0,0,1,0,0,0,1,0,0,0,0,0,21,0,0,21,0,18,14,13,0,1,4,2,1,1,0,15,14,13,1,0,1,1,0,4,1,0,1,0,0,3,3,0,0,19,0,0,0,0,19,2,0,1,11,0,5
"E00004530",127,22,14,0,1,11,2,0,0,0,0,8,0,3,0,5,33,4,0,1,3,0,0,2,1,1,0,4,4,23,7,11,3,0,0,0,2,29,3,1,0,2,4,1,3,0,0,11,9,0,2,11,1,0,6,2,0,2,9,9,1,5,0,2,1,0,0,9,0,0,2,0,0,1,1,0,1,0,1,0,6,0,0,3,3,9,1,1,0,0,8,1,3,3,1,5,5,4,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,10,0,0,0,0,10,0,2,2,0,0,6
"E00004531",150,18,9,0,2,3,4,0,0,0,0,9,0,4,0,5,38,6,2,1,3,0,0,2,0,1,1,7,7,23,13,5,0,1,0,0,4,40,1,0,1,0,1,0,1,0,0,20,16,4,0,18,0,0,6,6,0,6,14,12,2,1,1,7,1,2,2,6,0,0,0,0,0,0,0,0,1,0,1,0,5,0,3,2,0,7,4,3,0,1,3,1,1,1,0,13,9,9,0,0,4,3,1,6,0,0,0,0,0,6,6,0,0,8,0,0,0,0,8,1,0,3,0,1,3
"E00004532",206,32,25,3,4,7,7,1,0,1,2,7,0,3,0,4,83,10,4,1,5,0,0,11,10,0,1,12,12,50,13,11,11,1,2,0,12,55,2,0,1,1,0,0,0,0,0,39,28,11,0,14,0,0,7,5,0,2,14,9,0,2,4,2,1,5,5,3,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,2,0,5,4,3,1,0,1,1,0,0,0,8,7,4,0,3,1,1,0,2,1,0,1,0,0,1,1,0,0,4,0,0,0,0,4,1,0,0,0,0,3
"E00004534",90,7,3,0,0,1,0,0,0,0,2,4,0,1,0,3,18,2,0,0,2,0,0,4,1,0,3,7,7,5,1,1,0,2,0,0,1,10,1,0,0,1,3,0,3,0,0,5,3,0,2,1,0,0,0,1,0,0,19,18,3,5,4,4,2,1,1,5,1,1,1,0,0,1,0,0,1,1,0,0,2,0,0,1,1,10,6,4,0,2,4,1,3,0,0,6,3,3,0,0,3,3,0,5,1,0,1,0,0,4,4,0,0,10,0,0,0,0,10,1,3,2,0,1,3
"E00004535",121,23,12,3,0,4,1,0,0,0,4,11,0,6,0,5,43,6,2,1,3,0,0,2,2,0,0,7,7,28,13,7,4,0,0,0,4,32,0,0,0,0,0,0,0,0,0,16,14,2,0,16,0,0,11,3,0,2,8,7,2,0,4,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,2,0,0,0,0,2,0,2,0,0,4,2,1,1,0,2,2,0,1,1,1,0,0,0,0,0,0,0,5,1,0,1,0,4,0,0,0,0,1,3
"E00004536",169,30,21,4,2,12,3,0,0,0,0,9,0,1,0,8,81,9,2,1,5,0,1,4,2,1,1,14,14,54,16,17,3,2,1,0,15,47,1,0,0,1,1,0,1,0,0,23,19,3,1,22,0,1,15,6,0,0,6,6,0,3,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,3,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004537",91,10,8,1,2,3,1,0,0,0,1,2,0,0,0,2,34,2,1,1,0,0,0,7,6,0,1,5,5,20,12,4,3,0,0,0,1,21,1,1,0,0,0,0,0,0,0,15,13,1,1,5,0,1,0,4,0,0,9,6,2,1,3,0,0,3,3,3,0,0,2,0,0,0,1,1,0,0,0,0,1,0,0,1,0,5,3,2,0,1,2,0,1,0,1,4,3,2,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,4,1,1,0,0,3,1,2,0,0,0,0
"E00004538",65,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,1,1,0,1,0,3,3,5,1,2,0,2,0,0,0,14,0,0,0,0,1,0,1,0,0,5,5,0,0,8,0,1,4,2,0,1,7,4,0,3,0,1,0,3,3,7,1,1,0,0,0,0,0,0,3,1,2,0,3,0,0,3,0,4,1,1,0,0,3,1,1,1,0,9,7,7,0,0,2,2,0,6,2,0,0,1,1,4,4,0,0,6,0,0,0,0,6,2,2,0,0,0,2
"E00004539",76,9,5,0,1,2,2,0,0,0,0,4,0,1,0,3,18,0,0,0,0,0,0,4,2,1,1,4,4,10,4,2,0,0,1,0,3,20,1,0,0,1,1,0,1,0,0,8,5,3,0,10,0,0,3,6,0,1,7,6,2,2,1,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,2,0,0,0,0,2,0,2,0,0,8,7,6,1,0,1,1,0,3,1,1,0,0,0,2,1,0,1,7,0,0,0,0,7,1,1,1,0,0,4
"E00004540",138,10,5,0,0,2,1,1,0,0,1,5,0,0,1,4,35,4,0,1,3,0,0,4,2,0,2,9,9,18,2,9,1,4,0,0,2,27,3,1,0,2,2,1,1,0,0,11,9,2,0,11,0,0,3,5,0,3,19,13,6,0,2,4,1,6,6,5,0,0,2,0,0,0,2,0,1,1,0,0,2,0,0,2,0,15,5,3,0,2,10,2,4,3,1,9,7,7,0,0,2,2,0,6,0,0,0,0,0,6,6,0,0,12,0,0,0,0,12,2,1,1,0,0,8
"E00004541",93,6,3,0,0,1,0,0,0,0,2,3,0,1,0,2,23,3,0,1,2,0,0,2,2,0,0,6,6,12,3,2,1,2,0,0,4,19,0,0,0,0,1,1,0,0,0,4,2,1,1,14,0,3,6,4,0,1,11,11,3,2,2,4,0,0,0,6,1,1,0,0,0,0,0,0,2,0,2,0,3,0,0,2,1,9,4,2,0,2,5,2,1,2,0,6,5,1,4,0,1,1,0,5,2,0,0,2,0,3,3,0,0,8,0,0,0,0,8,0,1,1,0,1,5
"E00004542",185,28,19,2,2,9,5,0,0,0,1,9,0,4,0,5,54,10,3,0,7,0,0,2,1,0,1,5,5,37,5,18,1,0,0,1,12,32,0,0,0,0,0,0,0,1,1,14,8,4,2,17,1,1,9,4,0,2,15,12,1,6,0,3,2,3,3,6,0,0,0,0,0,0,0,0,1,0,0,1,5,0,1,4,0,10,5,4,0,1,5,1,2,2,0,17,14,10,2,2,3,2,1,6,2,1,0,0,1,4,3,0,1,17,0,0,0,0,17,4,4,2,0,0,7
"E00004543",154,26,15,1,2,5,1,0,0,0,6,11,0,1,0,10,56,9,0,3,5,1,0,9,8,1,0,6,6,32,10,10,4,3,0,0,5,39,1,0,1,0,1,1,0,0,0,25,22,3,0,12,0,1,3,7,0,1,8,5,2,1,0,1,1,3,3,6,0,0,0,0,0,0,0,0,3,2,1,0,3,1,0,2,0,6,5,3,0,2,1,0,1,0,0,5,5,4,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,7,0,0,0,0,7,1,1,1,0,0,4
