"GeographyCode","QS204EW0001","QS204EW0002","QS204EW0003","QS204EW0004","QS204EW0005","QS204EW0006","QS204EW0007","QS204EW0008","QS204EW0009","QS204EW0010","QS204EW0011","QS204EW0012","QS204EW0013","QS204EW0014","QS204EW0015","QS204EW0016","QS204EW0017","QS204EW0018","QS204EW0019","QS204EW0020","QS204EW0021","QS204EW0022","QS204EW0023","QS204EW0024","QS204EW0025","QS204EW0026","QS204EW0027","QS204EW0028","QS204EW0029","QS204EW0030","QS204EW0031","QS204EW0032","QS204EW0033","QS204EW0034","QS204EW0035","QS204EW0036","QS204EW0037","QS204EW0038","QS204EW0039","QS204EW0040","QS204EW0041","QS204EW0042","QS204EW0043","QS204EW0044","QS204EW0045","QS204EW0046","QS204EW0047","QS204EW0048","QS204EW0049","QS204EW0050","QS204EW0051","QS204EW0052","QS204EW0053","QS204EW0054","QS204EW0055","QS204EW0056","QS204EW0057","QS204EW0058","QS204EW0059","QS204EW0060","QS204EW0061","QS204EW0062","QS204EW0063","QS204EW0064","QS204EW0065","QS204EW0066","QS204EW0067","QS204EW0068","QS204EW0069","QS204EW0070","QS204EW0071","QS204EW0072","QS204EW0073","QS204EW0074","QS204EW0075","QS204EW0076","QS204EW0077","QS204EW0078","QS204EW0079","QS204EW0080","QS204EW0081","QS204EW0082","QS204EW0083","QS204EW0084","QS204EW0085","QS204EW0086","QS204EW0087","QS204EW0088","QS204EW0089","QS204EW0090","QS204EW0091","QS204EW0092","QS204EW0093","QS204EW0094","QS204EW0095","QS204EW0096","QS204EW0097","QS204EW0098","QS204EW0099","QS204EW0100","QS204EW0101","QS204EW0102","QS204EW0103","QS204EW0104"
"E00004299",283,244,0,0,0,0,0,0,0,0,0,8,1,1,11,2,3,1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,1,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,1,0,0,0,0,0,2,0,0,0,0,0,0,4,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"E00004300",268,209,0,0,0,0,0,0,0,0,0,1,9,4,20,12,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,7,6,1,1,0,0,4,5,0,2,0,0,2,0,0,0,1,0,0,0,0,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"E00004301",485,268,0,0,0,0,0,0,0,0,0,34,18,10,63,12,6,30,1,0,0,1,2,1,0,2,0,1,5,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,16,7,1,2,4,0,0,12,1,0,0,0,0,2,0,0,0,0,9,0,0,29,3,0,7,2,0,0,1,0,14,2,0,0,0,0,0,25,0,2,16,0,0,0,0,0,0,4,0,0,0,0,3,1,1,0,0,0,0
"E00004302",285,205,0,0,0,0,0,0,0,0,0,3,4,2,24,4,1,8,1,0,0,0,1,0,2,4,0,3,0,0,0,0,0,0,9,6,0,0,0,3,0,0,0,2,0,5,5,0,0,1,4,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,22,0,0,11,1,1,1,0,0,8,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"E00004303",285,250,0,0,0,0,0,0,0,0,0,7,2,3,10,1,1,1,0,0,0,0,0,0,2,3,1,0,1,0,0,0,0,0,3,1,0,0,0,2,0,0,0,0,1,1,1,1,0,0,0,0,4,2,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004304",381,309,0,0,0,0,0,0,0,0,0,9,4,2,22,11,2,2,0,0,0,1,0,3,0,0,0,1,0,1,1,0,0,0,12,5,3,2,1,1,0,0,0,1,2,1,11,1,0,10,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0
"E00004305",341,249,0,0,0,0,0,0,0,0,0,18,1,2,24,5,8,0,1,0,0,0,0,0,1,2,1,3,1,2,0,0,0,0,2,0,2,0,0,0,0,0,0,4,0,9,10,4,0,6,0,0,9,1,0,0,0,6,0,0,0,0,0,2,0,0,6,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,2,0,0
"E00004306",299,250,0,0,0,0,0,0,0,0,0,5,2,9,24,8,2,0,0,0,1,1,0,4,0,3,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004307",348,296,0,0,0,0,0,0,0,0,0,3,1,8,23,3,6,5,0,1,0,0,0,2,0,3,0,1,1,1,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,6,0,0,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004308",267,234,0,0,0,0,0,0,0,0,0,2,1,4,13,5,3,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,4,3,0,1,0,0,0,0,0,0,2,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004309",262,210,0,0,0,0,0,0,0,0,0,10,0,5,27,10,5,3,0,2,1,2,0,0,0,0,3,0,0,0,1,0,0,0,4,0,3,0,0,1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"E00004310",285,250,0,0,0,0,0,0,0,0,0,3,1,1,11,6,1,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,4,3,5,3,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004311",272,222,0,0,0,0,0,0,0,0,0,7,3,5,21,1,3,8,0,0,1,0,0,0,0,7,0,1,0,0,0,0,0,0,4,0,0,3,0,1,0,0,0,3,0,0,0,0,0,0,0,0,6,1,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004312",305,258,0,0,0,0,0,0,0,0,0,15,3,2,13,2,3,2,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,1,4,2,1,0,1,0,0,0,0,0,0,1,2,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"E00004313",269,219,0,0,0,0,0,0,0,0,0,14,7,4,10,6,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,9,0,1,8,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004314",303,225,1,0,0,0,0,0,0,0,0,3,2,4,38,4,3,16,2,2,0,0,0,3,3,0,2,0,0,0,1,0,0,2,2,0,2,0,0,0,0,0,0,1,0,2,5,0,0,1,0,4,6,0,0,0,0,3,0,0,1,1,0,0,0,1,10,6,0,2,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0
"E00004315",292,240,0,0,0,0,0,0,0,0,0,10,2,3,18,2,6,1,1,1,0,2,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,4,4,2,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004316",239,169,0,0,0,0,0,0,0,0,0,8,2,4,24,13,1,1,0,0,0,1,0,6,2,0,0,0,0,0,0,0,0,0,8,5,3,0,0,0,0,0,0,1,2,6,10,2,0,6,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004317",378,329,0,0,0,0,0,0,0,0,0,13,1,2,12,1,2,1,0,1,0,0,0,1,1,4,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,3,5,1,9,5,0,0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004318",270,225,0,0,0,0,0,0,0,0,0,3,7,1,15,2,4,4,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,7,6,0,0,0,1,0,0,0,0,0,1,2,0,0,1,0,1,4,0,1,1,0,2,0,0,0,0,0,0,0,0,4,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"E00004319",252,194,0,0,0,0,0,0,0,0,0,3,2,5,29,8,1,2,0,0,0,0,3,2,0,2,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,3,2,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"E00004320",260,202,0,0,0,0,0,0,0,0,0,3,4,8,29,6,12,0,0,0,0,0,0,0,0,1,2,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004321",340,240,0,0,0,0,0,0,0,0,0,6,1,22,35,7,5,1,0,0,1,0,0,0,0,4,5,1,4,2,2,1,0,2,2,0,0,0,0,2,0,0,0,2,0,0,12,4,0,8,0,0,5,2,0,0,0,1,0,0,0,0,2,0,0,0,7,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004322",278,237,0,0,0,0,0,0,0,0,0,4,0,1,16,3,4,1,1,0,1,0,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,1,6,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004323",580,457,0,0,0,0,0,0,0,0,0,8,1,4,35,7,9,5,0,0,0,2,1,3,2,1,3,0,0,1,0,0,0,1,2,2,0,0,0,0,0,0,0,7,2,10,4,0,0,4,0,0,19,0,2,0,0,7,0,0,0,0,1,4,0,5,28,3,1,16,2,2,1,0,0,2,1,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"E00004324",279,222,1,0,0,0,0,0,0,0,0,10,2,2,21,3,10,2,0,0,0,0,0,0,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,0,5,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004325",226,193,0,0,0,0,0,0,0,0,0,1,3,0,14,7,4,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,11,0,0,0,7,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004326",254,206,0,0,0,0,0,0,0,0,0,4,0,4,19,7,4,3,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,4,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,2,2,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004327",299,236,0,0,0,0,0,0,0,0,0,2,1,3,19,2,7,3,2,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,3,0,2,0,0,1,0,0,0,0,0,0,15,6,0,7,0,2,7,1,0,0,0,4,0,0,0,0,0,0,2,0,11,0,0,1,8,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"E00004328",247,188,0,0,0,0,0,0,0,0,0,4,2,2,19,5,3,2,0,0,0,0,0,1,0,5,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2,9,6,2,0,4,0,0,8,0,4,0,0,2,0,0,0,0,0,0,2,0,5,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004329",327,250,0,0,0,0,0,0,0,0,0,9,4,5,27,9,6,4,0,0,0,0,0,1,1,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,6,0,0,6,0,0,5,0,0,0,0,0,1,0,2,2,0,0,0,0,9,2,1,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004330",277,212,0,0,0,0,0,0,0,0,0,6,2,7,20,2,9,3,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,7,1,2,6,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"E00004331",270,196,0,0,0,0,0,0,0,0,0,4,3,1,21,2,8,1,1,3,1,0,0,2,0,2,0,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,1,0,1,5,1,1,2,0,1,16,5,0,0,0,11,0,0,0,0,0,0,0,0,13,1,1,4,2,1,0,1,0,2,1,0,0,0,0,0,7,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"E00004332",180,141,0,0,0,0,0,0,0,0,0,6,2,4,9,3,0,0,0,0,1,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,1,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004333",241,208,0,0,0,0,0,0,0,0,0,5,0,0,14,3,3,1,1,1,0,1,0,1,0,0,1,0,2,0,0,0,0,0,3,2,0,0,1,0,0,0,0,5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004334",202,138,0,0,0,0,0,0,0,0,0,2,9,4,10,6,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,3,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,25,1,1,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"E00004335",279,215,0,0,0,0,0,0,0,0,0,13,2,8,21,4,0,5,0,0,2,0,0,1,0,3,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,5,2,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6,2,0,1,2,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"E00004336",338,247,0,0,0,0,0,0,0,0,0,11,4,5,29,7,5,6,0,0,4,0,0,1,3,2,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,2,0,9,6,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,19,2,0,1,10,0,0,2,0,4,0,0,0,0,0,0,7,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004337",249,192,0,0,0,0,0,0,0,0,0,2,0,7,24,11,3,5,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,5,4,0,0,0,1,0,0,0,4,0,1,8,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004338",260,200,0,0,0,0,0,0,0,0,0,13,1,1,24,3,11,0,0,0,1,0,0,0,0,3,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,7,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,3,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004339",226,150,0,0,0,0,0,0,0,0,0,10,2,4,6,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,3,0,1,0,0,2,0,0,0,0,0,1,6,0,0,5,0,1,4,1,2,0,0,0,1,0,0,0,0,0,0,0,40,0,1,1,35,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004340",220,147,0,0,0,0,0,0,0,0,0,8,8,4,23,3,2,2,1,0,0,1,1,0,0,6,3,1,2,1,0,0,0,0,4,3,0,0,0,1,0,0,0,1,0,0,10,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,2,0,9,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004341",221,169,0,0,0,0,0,0,0,0,0,9,0,13,14,0,1,3,2,0,0,1,0,0,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,7,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004342",191,146,0,0,0,0,0,0,0,0,0,4,0,2,21,4,4,3,0,0,0,0,0,2,1,0,3,2,1,0,1,0,0,0,2,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,6,0,0,0,0,0,2,2,0,0,0,2,0,0,8,1,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004343",210,152,0,0,0,0,0,0,0,0,0,5,1,2,21,3,8,1,1,0,0,0,0,0,1,5,2,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,2,1,1,4,4,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,2,0,0,14,1,1,0,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004344",241,155,0,0,0,0,0,0,0,0,0,2,5,2,19,4,5,3,0,0,1,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,0,1,4,0,1,6,4,1,0,0,0,1,0,0,0,0,0,0,0,39,10,2,6,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004345",292,224,0,0,0,0,0,0,0,0,0,10,2,0,10,0,4,2,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,7,0,0,11,4,0,6,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,14,0,0,0,0,5,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004346",285,253,0,0,0,0,0,0,0,0,0,5,2,3,4,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,1,2,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004347",234,188,0,0,0,0,0,0,0,0,0,4,0,1,22,2,7,3,0,0,1,0,0,0,3,1,2,1,0,0,0,2,0,0,8,7,1,0,0,0,0,0,0,1,0,0,4,3,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004348",267,197,0,0,0,0,0,0,0,0,0,4,3,10,25,4,6,5,0,0,1,1,0,2,3,3,0,0,0,0,0,0,0,0,6,4,1,0,0,1,0,0,0,2,1,3,5,1,0,2,0,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,5,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004349",326,270,0,0,0,0,0,0,0,0,0,9,0,5,21,2,2,1,1,0,2,1,0,0,0,3,1,5,3,0,0,0,0,0,5,1,4,0,0,0,0,0,0,5,0,1,5,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004350",257,204,0,0,0,0,0,0,0,0,0,6,0,5,11,1,4,1,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,10,2,0,7,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004351",282,234,0,0,0,0,0,0,0,0,0,5,0,2,13,2,4,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,0,0,0,0,2,0,0,0,0,1,0,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,17,0,0,2,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004352",287,247,0,0,0,0,0,0,0,0,0,2,3,4,12,1,1,1,0,2,0,0,0,0,1,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,1,6,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,6,0,1,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004353",245,209,0,0,0,0,0,0,0,0,0,2,2,0,6,1,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6,0,0,3,2,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,14,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004354",239,197,0,0,0,0,0,0,0,0,0,6,1,3,14,3,3,2,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,10,6,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004355",250,211,0,0,0,0,0,0,0,0,0,8,0,2,21,4,8,2,0,0,0,0,0,0,0,4,1,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004356",296,235,0,0,0,0,0,0,0,0,0,11,4,5,19,6,4,0,0,2,3,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"E00004357",324,256,0,0,0,0,0,0,0,0,0,12,2,2,27,6,7,2,0,0,3,0,0,0,0,1,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,5,4,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,12,1,0,6,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004358",255,198,0,0,0,0,0,0,0,0,0,8,2,2,13,3,5,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,4,2,1,0,1,0,0,0,0,1,0,2,9,0,2,7,0,0,9,5,4,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004359",301,244,0,0,0,0,0,0,0,0,0,5,2,8,17,10,2,1,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,7,0,0,6,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,6,0,0,2,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
