"GeographyCode","QS203EW0001","QS203EW0002","QS203EW0003","QS203EW0004","QS203EW0005","QS203EW0006","QS203EW0007","QS203EW0008","QS203EW0009","QS203EW0010","QS203EW0011","QS203EW0012","QS203EW0013","QS203EW0014","QS203EW0015","QS203EW0016","QS203EW0017","QS203EW0018","QS203EW0019","QS203EW0020","QS203EW0021","QS203EW0022","QS203EW0023","QS203EW0024","QS203EW0025","QS203EW0026","QS203EW0027","QS203EW0028","QS203EW0029","QS203EW0030","QS203EW0031","QS203EW0032","QS203EW0033","QS203EW0034","QS203EW0035","QS203EW0036","QS203EW0037","QS203EW0038","QS203EW0039","QS203EW0040","QS203EW0041","QS203EW0042","QS203EW0043","QS203EW0044","QS203EW0045","QS203EW0046","QS203EW0047","QS203EW0048","QS203EW0049","QS203EW0050","QS203EW0051","QS203EW0052","QS203EW0053","QS203EW0054","QS203EW0055","QS203EW0056","QS203EW0057","QS203EW0058","QS203EW0059","QS203EW0060","QS203EW0061","QS203EW0062","QS203EW0063","QS203EW0064","QS203EW0065","QS203EW0066","QS203EW0067","QS203EW0068","QS203EW0069","QS203EW0070","QS203EW0071","QS203EW0072","QS203EW0073","QS203EW0074","QS203EW0075","QS203EW0076","QS203EW0077","QS203EW0078"
"E00004288",318,202,164,153,0,8,3,0,0,0,0,0,0,3,35,28,19,3,5,4,1,1,5,9,0,6,1,2,7,1,6,28,4,10,5,3,2,14,1,7,2,0,4,0,42,14,5,9,7,1,1,5,17,1,8,2,1,5,4,4,0,0,25,6,2,4,2,16,1,0,1,21,0,21,10,11,0,0
"E00004289",232,164,120,109,3,5,3,0,0,0,0,0,0,6,38,33,26,6,2,4,3,4,7,7,0,4,0,3,5,0,5,8,1,0,0,0,0,7,1,0,4,0,2,0,39,8,3,5,13,1,2,10,14,3,4,0,4,3,3,1,2,1,12,9,6,3,0,3,0,0,0,9,0,9,2,7,0,0
"E00004290",306,219,118,113,0,5,0,0,0,0,0,0,0,14,87,77,43,14,1,10,6,4,8,34,3,12,2,17,10,1,9,27,6,2,0,1,1,19,2,0,9,2,6,0,45,16,6,10,11,7,0,4,14,3,7,0,1,3,4,0,4,0,11,2,1,1,0,6,3,2,1,4,0,4,1,3,0,0
"E00004291",340,263,193,185,0,4,4,0,0,0,0,0,0,28,42,28,16,3,1,4,4,1,3,12,0,4,0,8,14,3,11,33,3,16,5,6,5,14,3,6,2,0,3,0,36,10,6,4,3,0,0,3,16,12,0,1,3,0,7,1,6,0,7,3,2,1,3,0,1,1,0,1,0,1,1,0,0,0
"E00004292",332,221,183,177,0,6,0,0,0,0,0,0,0,7,31,13,7,0,0,5,0,0,2,6,0,2,0,4,18,0,18,61,8,18,3,4,11,32,0,25,1,0,6,3,37,10,1,9,4,3,1,0,21,14,5,2,0,0,2,0,2,0,7,0,0,0,1,4,2,1,1,6,0,4,3,1,2,0
"E00004293",276,194,136,127,3,6,0,0,0,0,0,0,0,22,36,20,16,4,7,1,0,0,4,4,0,3,1,0,16,2,14,25,3,6,2,1,3,16,0,6,4,1,5,0,37,11,3,8,0,0,0,0,17,6,4,3,0,4,9,2,7,0,11,7,4,3,0,2,2,1,1,9,0,9,6,3,0,0
"E00004294",215,159,112,103,1,6,2,0,0,0,0,0,0,15,32,31,23,2,1,7,0,4,9,8,3,4,0,1,1,0,1,13,0,2,0,2,0,11,0,0,5,0,6,0,18,3,1,2,6,2,0,4,4,0,2,0,2,0,5,3,2,0,13,5,4,1,0,6,2,2,0,12,0,12,5,7,0,0
"E00004295",389,288,222,214,2,3,3,0,0,0,0,0,0,5,61,48,30,4,5,5,0,5,11,18,1,5,0,12,13,4,9,32,10,2,2,0,0,20,1,6,10,2,1,0,43,27,17,10,4,0,2,2,9,1,5,0,0,3,3,2,1,0,20,12,9,3,0,6,2,0,2,6,0,6,1,5,0,0
"E00004296",383,272,226,219,0,3,4,0,0,0,0,0,0,11,35,29,12,1,2,1,1,0,7,17,0,12,0,5,6,0,6,26,10,8,2,3,3,8,0,5,0,0,3,0,66,5,0,5,1,0,0,1,50,36,2,5,2,5,10,5,5,0,14,9,8,1,0,1,4,1,3,5,0,5,5,0,0,0
"E00004297",319,233,185,174,1,7,3,0,0,0,0,0,0,8,40,29,21,4,3,5,2,2,5,8,1,3,1,3,11,0,11,19,2,4,1,2,1,13,3,0,7,2,1,0,42,23,16,7,5,1,1,3,11,0,9,2,0,0,3,1,2,0,15,8,7,1,0,7,0,0,0,10,0,10,8,2,0,0
"E00004298",311,257,197,182,1,6,8,0,0,0,0,0,0,11,49,30,20,2,5,5,1,1,6,10,1,1,1,7,19,0,19,17,2,0,0,0,0,15,2,0,8,2,3,0,13,2,0,2,3,2,1,0,6,0,2,4,0,0,2,0,2,0,12,9,7,2,0,3,0,0,0,12,0,12,2,10,0,0
"E00004299",302,253,214,198,3,6,7,0,0,0,0,0,0,4,35,28,20,10,4,2,0,0,4,8,0,1,1,6,7,1,6,12,1,1,0,0,1,9,1,2,3,1,2,1,18,6,1,5,3,1,0,2,1,0,1,0,0,0,8,4,4,0,13,10,9,1,0,2,1,0,1,6,0,6,6,0,0,0
"E00004300",273,227,162,149,2,6,5,0,0,0,0,0,0,25,40,31,23,1,2,10,5,2,3,8,0,5,1,2,9,1,8,12,4,1,0,1,0,7,0,1,2,2,2,0,17,5,0,5,3,1,1,1,7,1,6,0,0,0,2,1,1,0,13,6,5,1,0,7,0,0,0,4,0,3,1,2,1,0
"E00004301",503,303,148,137,7,3,1,0,0,0,0,0,0,26,129,122,77,32,5,10,2,7,21,45,1,35,0,9,7,0,7,52,8,15,0,3,12,29,4,14,1,0,10,0,93,21,5,16,25,22,0,3,21,0,0,3,14,4,26,15,11,0,37,16,15,1,0,19,2,1,1,18,0,18,10,8,0,0
"E00004302",303,225,172,167,2,3,0,0,0,0,0,0,0,13,40,37,20,7,1,4,2,0,6,17,0,9,0,8,3,0,3,13,4,0,0,0,0,9,2,2,1,0,4,0,51,11,6,5,20,16,1,3,5,2,0,1,0,2,13,11,2,2,12,2,2,0,0,6,4,1,3,2,0,2,2,0,0,0
"E00004303",299,241,204,196,1,5,2,0,0,0,0,0,0,12,25,20,15,4,3,1,0,1,6,5,0,1,0,4,5,1,4,17,2,1,0,0,1,14,4,0,8,1,1,0,16,4,1,3,4,0,2,2,5,0,3,2,0,0,3,1,2,0,18,12,8,4,1,5,0,0,0,7,0,7,6,1,0,0
"E00004304",397,317,239,223,2,9,5,0,0,0,0,0,0,11,67,49,40,8,7,12,3,1,9,9,1,3,0,5,18,2,16,24,2,8,5,1,2,14,2,0,10,1,1,0,29,10,6,4,5,0,1,4,12,1,0,2,1,8,2,0,2,0,20,16,12,4,0,3,1,0,1,7,0,7,5,2,0,0
"E00004305",355,228,159,149,2,5,3,0,0,0,0,0,1,8,60,50,42,8,5,4,1,4,20,8,0,1,1,6,10,0,10,23,6,5,0,4,1,12,1,0,9,1,1,0,63,23,8,15,10,3,1,6,25,4,13,5,2,1,4,2,2,1,37,37,22,15,0,0,0,0,0,4,0,4,3,1,0,0
"E00004306",315,234,182,167,2,9,4,0,0,0,0,0,0,2,50,45,33,3,2,11,2,4,11,12,2,3,1,6,5,2,3,17,4,2,0,0,2,11,1,0,10,0,0,0,28,14,2,12,5,3,1,1,8,0,6,1,1,0,1,0,1,0,22,18,17,1,0,4,0,0,0,14,0,14,13,1,0,0
"E00004307",368,294,245,235,1,8,1,0,0,0,0,0,0,9,40,38,22,3,4,4,0,4,7,16,0,6,1,9,2,0,2,19,2,1,0,1,0,16,3,6,7,0,0,0,27,13,11,2,1,0,0,1,9,1,2,2,4,0,4,1,3,0,21,12,7,5,1,6,2,1,1,7,0,7,5,2,0,0
"E00004308",278,230,194,174,5,12,3,0,0,0,0,0,0,6,30,21,20,5,2,7,0,0,6,1,0,1,0,0,9,2,7,10,1,3,0,3,0,6,0,0,4,2,0,0,14,4,1,3,4,1,0,3,0,0,0,0,0,0,6,1,5,0,14,7,4,3,0,7,0,0,0,10,0,10,6,4,0,0
"E00004309",286,226,161,145,2,8,6,0,0,0,0,0,0,4,61,47,36,11,5,9,0,4,7,11,2,4,0,5,14,0,14,5,0,0,0,0,0,5,0,0,3,0,2,0,21,8,1,7,2,0,2,0,9,0,7,0,2,0,2,0,2,0,19,16,13,3,0,3,0,0,0,15,0,15,13,2,0,0
"E00004310",306,226,195,181,0,7,7,0,0,0,0,0,0,5,26,19,15,3,4,6,0,0,2,4,1,0,0,3,7,5,2,21,6,1,0,0,1,14,0,0,12,0,2,0,34,16,4,12,3,2,1,0,12,0,7,2,2,1,3,1,2,0,19,15,15,0,0,4,0,0,0,6,0,5,4,1,1,0
"E00004311",282,248,190,187,1,1,1,0,0,0,1,0,0,5,52,42,29,4,5,3,3,5,9,13,0,8,1,4,10,0,10,7,1,0,0,0,0,6,0,0,1,4,1,0,12,0,0,0,1,0,1,0,7,5,0,2,0,0,3,0,3,1,10,7,6,1,0,2,1,0,1,5,0,5,2,3,0,0
"E00004312",321,271,214,201,2,7,4,0,0,0,0,0,0,14,43,36,30,14,3,2,1,3,7,6,0,3,0,3,7,0,7,9,1,2,2,0,0,6,1,0,4,0,1,0,18,6,4,2,3,1,0,2,4,1,2,1,0,0,5,2,3,0,20,14,11,3,1,3,2,1,1,3,0,3,1,2,0,0
"E00004313",279,179,140,127,1,4,8,0,0,0,1,0,0,4,34,26,23,8,2,6,0,2,5,3,0,0,0,3,8,0,8,14,4,2,0,1,1,8,3,0,4,1,0,0,38,21,17,4,4,0,0,4,7,1,5,1,0,0,6,1,5,0,38,28,18,10,0,9,1,1,0,10,0,10,6,4,0,0
"E00004314",318,240,170,158,4,4,4,0,0,0,0,0,0,10,60,51,18,4,3,4,0,3,4,33,0,21,0,12,9,0,9,19,0,7,3,4,0,12,1,3,5,1,2,0,33,3,1,2,9,4,1,4,10,3,7,0,0,0,9,4,5,2,13,6,5,1,1,4,2,2,0,13,0,13,4,9,0,0
"E00004315",304,221,164,157,1,4,2,0,0,0,0,0,0,4,53,44,34,10,7,6,2,1,8,10,2,3,0,5,9,2,7,19,2,3,0,2,1,14,1,1,10,0,2,0,32,9,4,5,14,1,7,6,6,0,5,1,0,0,2,0,2,1,19,14,8,6,2,1,2,1,1,13,0,13,5,8,0,0
"E00004316",244,185,121,108,1,9,3,0,0,0,0,0,0,11,53,34,24,6,0,13,2,3,0,10,1,1,0,8,19,2,17,23,5,4,0,0,4,14,6,3,2,1,2,0,25,14,12,2,1,0,0,1,4,0,2,0,0,2,6,4,2,0,6,3,0,3,0,2,1,0,1,5,0,5,2,3,0,0
"E00004317",390,340,285,260,10,9,6,0,0,0,0,0,0,10,45,33,26,13,4,1,0,0,8,7,1,1,0,5,12,4,8,10,1,0,0,0,0,9,2,0,5,2,0,0,12,7,1,6,1,0,0,1,3,0,1,1,1,0,0,0,0,1,11,7,6,1,1,3,0,0,0,17,0,17,7,10,0,0
"E00004318",282,224,175,158,2,6,9,0,0,0,0,0,1,8,40,32,26,5,5,4,4,2,6,6,2,4,0,0,8,0,8,8,1,0,0,0,0,7,1,0,6,0,0,0,24,7,5,2,4,1,0,3,12,3,6,2,1,0,1,1,0,0,19,9,8,1,1,6,3,2,1,7,0,7,6,1,0,0
"E00004319",261,190,133,126,4,2,1,0,0,0,1,0,0,10,46,37,29,2,3,8,0,2,14,8,0,2,0,6,9,1,8,3,0,0,0,0,0,3,2,0,0,1,0,0,30,3,0,3,7,1,0,6,10,0,3,0,7,0,9,6,3,1,22,13,5,8,0,6,3,2,1,16,0,16,11,5,0,0
"E00004320",268,197,143,140,1,2,0,0,0,0,0,0,0,2,52,46,40,1,14,5,2,5,13,6,0,2,0,4,6,2,4,9,1,3,0,0,3,5,2,0,2,1,0,0,23,5,0,5,5,0,1,4,3,0,2,0,1,0,10,2,8,0,36,28,22,6,1,6,1,1,0,3,0,3,3,0,0,0
"E00004321",357,244,165,158,2,4,1,0,0,0,1,0,0,1,77,70,64,4,9,7,0,21,23,6,0,1,1,4,7,1,6,22,4,0,0,0,0,18,2,8,6,0,2,0,49,19,10,9,11,2,1,8,15,2,9,3,1,0,4,2,2,0,32,19,19,0,4,8,1,0,1,10,0,10,8,2,0,0
"E00004322",296,219,169,154,3,9,3,0,0,0,0,0,0,5,45,31,12,3,5,2,0,0,2,19,0,4,4,11,14,1,13,7,3,1,0,0,1,3,0,0,3,0,0,0,34,14,2,12,10,0,3,7,4,2,2,0,0,0,6,5,1,0,30,29,22,7,0,1,0,0,0,6,0,6,3,3,0,0
"E00004323",591,437,359,345,3,5,6,0,0,0,0,0,0,5,73,58,40,7,12,6,2,3,10,18,2,5,0,11,15,1,14,23,3,7,1,5,1,13,3,1,1,1,7,0,91,24,9,15,25,19,0,6,30,3,13,5,8,1,12,1,11,0,35,30,26,4,2,2,1,0,1,5,0,4,2,2,1,0
"E00004324",299,218,163,154,1,4,4,0,0,0,0,0,0,3,52,45,42,9,7,7,2,4,13,3,0,0,0,3,7,1,6,8,4,1,1,0,0,3,0,0,3,0,0,0,37,15,12,3,11,5,1,5,9,0,4,0,5,0,2,1,1,0,30,28,22,6,2,0,0,0,0,6,0,6,2,4,0,0
"E00004325",235,173,136,128,1,5,2,0,0,0,0,0,0,6,31,27,18,2,4,8,0,0,4,9,0,5,1,3,4,1,3,3,0,1,1,0,0,2,0,0,2,0,0,0,26,4,3,1,5,0,0,5,10,1,8,0,1,0,7,3,4,0,28,25,22,3,0,3,0,0,0,5,0,5,1,4,0,0
"E00004326",265,145,102,94,1,6,1,0,0,0,0,0,0,7,36,28,23,4,5,7,1,2,4,5,0,3,0,2,8,0,8,3,0,0,0,0,0,3,0,0,0,0,3,0,34,6,3,3,12,0,0,12,8,0,6,1,0,1,8,1,7,0,83,80,78,2,0,2,1,0,1,0,0,0,0,0,0,0
"E00004327",320,216,170,161,2,4,2,0,1,0,0,0,0,4,42,34,24,5,7,4,0,0,8,10,0,4,0,6,8,0,8,13,0,2,0,1,1,11,2,0,9,0,0,0,47,20,7,13,12,2,1,9,9,1,6,1,0,1,6,2,4,0,34,24,20,4,0,7,3,1,2,10,0,10,6,4,0,0
"E00004328",260,179,123,114,1,6,2,0,0,0,0,0,0,3,53,46,37,9,5,5,0,2,16,9,0,3,0,6,7,4,3,11,2,0,0,0,0,9,0,0,6,1,2,0,44,20,8,12,6,0,4,2,17,4,8,1,2,2,1,0,1,0,15,10,9,1,0,5,0,0,0,11,0,11,4,7,0,0
"E00004329",342,222,146,139,1,5,1,0,0,0,0,0,0,3,73,61,47,7,7,14,2,4,13,14,0,9,0,5,12,0,12,14,1,5,1,3,1,8,3,0,3,0,2,0,53,24,11,13,7,2,0,5,16,0,14,0,2,0,6,1,5,0,40,36,35,1,0,3,1,0,1,13,0,13,8,5,0,0
"E00004330",294,198,139,135,1,1,2,0,0,2,1,0,0,5,51,34,27,5,8,5,2,2,5,7,0,3,1,3,17,1,16,11,0,1,0,1,0,10,0,0,9,0,1,0,35,9,4,5,14,1,0,13,11,0,9,0,2,0,1,0,1,0,37,29,27,2,3,4,1,0,1,13,0,13,12,1,0,0
"E00004331",281,162,122,112,1,7,2,0,0,0,0,0,0,2,38,33,23,5,5,2,0,2,9,10,0,0,1,9,5,0,5,8,0,0,0,0,0,8,1,0,3,1,3,0,59,5,3,2,12,3,4,5,33,16,6,10,1,0,9,2,7,0,43,33,28,5,0,7,3,1,2,9,0,9,4,5,0,0
"E00004332",189,128,87,86,0,0,1,0,0,0,0,0,0,6,35,28,24,7,7,4,0,1,5,4,0,0,1,3,7,1,6,14,1,1,0,1,0,12,2,0,8,0,2,0,20,5,1,4,7,0,0,7,4,0,3,1,0,0,4,3,1,0,19,11,9,2,2,6,0,0,0,8,0,7,5,2,1,0
"E00004333",247,199,159,144,2,10,3,0,0,0,0,0,0,2,38,29,22,8,4,3,0,0,7,7,1,2,0,4,9,0,9,14,3,4,0,2,2,7,2,0,5,0,0,0,16,7,4,3,3,1,0,2,1,0,0,1,0,0,2,1,1,3,16,14,10,4,1,1,0,0,0,2,0,2,2,0,0,0
"E00004334",212,129,96,93,1,1,1,0,0,0,0,0,0,0,33,19,16,2,2,4,4,1,3,3,0,1,0,2,14,2,12,7,0,2,0,0,2,5,0,0,4,0,1,0,46,7,2,5,28,1,1,26,6,1,4,0,1,0,5,1,4,0,29,22,21,1,1,5,1,1,0,1,0,1,1,0,0,0
"E00004335",295,199,140,129,0,8,3,0,0,0,1,0,0,2,56,49,39,14,8,4,0,6,7,10,0,4,1,5,7,4,3,10,2,1,1,0,0,7,1,0,6,0,0,0,37,4,0,4,6,0,0,6,13,1,4,0,1,7,14,1,13,0,31,23,19,4,0,8,0,0,0,18,0,18,14,4,0,0
"E00004336",347,196,127,117,0,7,3,0,0,0,0,0,0,4,65,50,34,11,6,8,2,3,4,16,0,8,2,6,15,2,13,18,0,7,0,4,3,11,1,1,5,0,4,0,60,15,7,8,22,6,1,15,11,0,6,3,2,0,12,4,8,0,68,59,52,7,0,7,2,0,2,5,0,5,2,3,0,0
"E00004337",260,191,134,129,1,1,3,0,0,0,0,0,0,7,50,42,27,2,6,13,0,4,2,15,0,6,1,8,8,0,8,6,1,1,1,0,0,4,0,0,4,0,0,0,37,13,1,12,12,2,3,7,9,0,6,3,0,0,3,2,1,0,20,17,15,2,0,3,0,0,0,6,0,6,5,1,0,0
"E00004338",271,182,121,116,0,5,0,0,0,0,1,0,0,2,58,50,40,13,6,5,1,0,15,10,0,1,3,6,8,3,5,14,3,1,1,0,0,10,0,0,7,0,3,0,27,12,5,7,6,0,2,4,3,0,2,1,0,0,6,4,2,0,34,31,26,5,0,3,0,0,0,14,0,14,11,3,0,0
"E00004339",234,119,85,81,0,3,1,0,0,0,0,0,0,5,29,23,20,9,0,1,0,5,5,3,0,2,0,1,6,0,6,6,0,2,2,0,0,4,2,0,1,0,1,0,74,7,5,2,42,2,1,39,22,2,12,3,1,4,3,1,2,0,25,19,17,2,0,5,1,0,1,10,0,10,7,3,0,0
"E00004340",221,141,79,74,1,1,3,0,0,0,0,0,0,2,60,54,44,9,7,2,7,4,15,10,1,3,0,6,6,0,6,11,0,0,0,0,0,11,0,4,6,1,0,0,43,5,3,2,9,3,0,6,16,0,6,2,3,5,11,3,8,2,12,8,5,3,1,3,0,0,0,14,0,14,12,2,0,0
"E00004341",235,152,99,94,4,1,0,0,0,0,0,0,0,3,50,40,27,6,3,4,1,1,12,13,1,6,1,5,10,2,8,6,0,0,0,0,0,6,1,0,5,0,0,0,17,10,4,6,3,0,3,0,2,0,2,0,0,0,2,0,2,0,52,39,36,3,4,9,0,0,0,8,0,8,7,1,0,0
"E00004342",197,145,102,96,2,2,2,0,0,0,0,0,0,1,42,36,28,7,10,5,0,0,6,8,0,4,0,4,6,1,5,5,0,0,0,0,0,5,0,0,4,0,1,0,28,4,3,1,11,2,2,7,9,0,7,0,2,0,4,0,4,0,14,12,10,2,0,2,0,0,0,5,0,5,5,0,0,0
"E00004343",221,156,110,98,3,7,2,0,0,0,0,0,0,0,46,39,32,8,10,4,1,1,8,7,0,2,0,5,7,1,6,11,3,1,0,0,1,7,1,0,4,1,1,0,35,8,2,6,14,1,2,11,10,0,6,1,3,0,3,0,3,0,9,7,4,3,0,2,0,0,0,10,0,10,7,3,0,0
"E00004344",249,124,84,81,0,2,1,0,0,0,0,0,0,0,40,32,24,1,5,6,0,1,11,8,0,4,1,3,8,4,4,13,4,5,0,5,0,4,1,0,3,0,0,0,87,18,7,11,40,5,2,33,19,0,15,4,0,0,9,0,9,1,15,7,5,2,0,6,2,1,1,10,0,10,8,2,0,0
"E00004345",309,227,173,167,0,4,2,0,0,0,0,0,0,3,51,38,30,10,2,1,2,0,15,8,0,4,0,4,13,0,13,7,0,1,0,0,1,6,0,2,4,0,0,0,51,16,10,6,16,1,1,14,3,0,2,1,0,0,14,7,7,2,21,21,20,1,0,0,0,0,0,3,0,3,2,1,0,0
"E00004346",299,236,202,193,2,5,2,0,0,0,0,0,0,9,25,21,19,5,7,0,0,1,6,2,0,0,0,2,4,0,4,8,0,0,0,0,0,8,2,0,5,0,1,0,31,7,4,3,3,1,0,2,4,0,4,0,0,0,17,4,13,0,22,16,13,3,0,5,1,1,0,2,0,2,2,0,0,0
"E00004347",247,187,140,134,1,4,1,0,0,0,0,0,0,0,47,35,22,3,10,3,0,0,6,13,0,3,1,9,12,0,12,13,0,2,0,2,0,11,0,0,10,1,0,0,25,11,1,10,3,2,0,1,7,0,7,0,0,0,4,2,2,0,15,14,10,4,1,0,0,0,0,7,0,7,5,2,0,0
"E00004348",279,206,137,129,1,5,2,0,0,0,0,0,0,3,66,49,30,5,7,5,1,4,8,19,1,5,2,11,17,1,16,21,7,9,0,6,3,5,1,0,3,0,1,0,24,10,4,6,4,0,0,4,7,0,5,2,0,0,3,1,2,0,26,10,7,3,5,10,1,0,1,2,0,2,2,0,0,0
"E00004349",344,269,223,217,2,2,2,0,0,0,0,0,0,1,45,35,27,9,1,3,0,2,12,8,1,1,1,5,10,0,10,16,3,0,0,0,0,13,0,0,10,1,2,0,22,12,10,2,2,1,1,0,3,0,3,0,0,0,5,4,1,0,34,29,27,2,0,4,1,0,1,3,0,3,2,1,0,0
"E00004350",268,201,144,138,1,3,2,0,0,0,0,0,0,6,51,36,29,6,9,3,0,5,6,7,0,2,0,5,15,2,13,12,1,0,0,0,0,11,0,0,11,0,0,0,32,8,4,4,11,2,0,9,8,0,7,1,0,0,5,2,3,0,19,17,14,3,0,1,1,0,1,4,0,4,3,1,0,0
"E00004351",294,217,176,167,1,7,1,0,0,0,0,0,0,4,37,29,21,6,7,4,0,0,4,8,0,2,0,6,8,1,7,16,3,0,0,0,0,13,2,4,4,1,2,0,37,8,3,5,22,0,1,21,1,0,1,0,0,0,6,3,3,0,19,17,12,5,0,1,1,0,1,5,0,5,3,2,0,0
"E00004352",303,213,179,170,2,5,2,0,0,0,0,0,0,5,29,25,18,1,5,3,0,0,9,7,0,1,1,5,4,1,3,15,0,0,0,0,0,15,1,0,12,2,0,0,31,9,3,6,6,0,1,5,10,2,4,2,0,2,6,3,3,0,40,31,27,4,4,5,0,0,0,4,0,4,3,1,0,0
"E00004353",251,173,138,131,0,3,3,0,1,0,0,0,0,4,31,23,15,2,9,1,0,0,3,8,0,1,0,7,8,0,8,11,0,1,0,1,0,10,1,0,9,0,0,0,47,13,2,11,14,1,0,13,15,0,14,1,0,0,5,0,5,0,18,14,13,1,0,2,2,2,0,2,0,2,2,0,0,0
"E00004354",250,164,116,110,1,4,1,0,0,0,0,0,0,8,40,32,25,4,7,5,1,2,6,7,0,5,0,2,8,2,6,10,2,0,0,0,0,8,0,0,4,2,2,0,37,18,10,8,4,0,1,3,13,2,8,3,0,0,2,2,0,0,29,24,20,4,0,5,0,0,0,10,0,10,3,7,0,0
"E00004355",261,210,159,145,0,9,5,0,0,0,0,0,0,6,45,38,35,7,11,4,0,1,12,3,1,1,0,1,7,0,7,10,2,1,1,0,0,7,0,0,4,2,1,0,12,1,0,1,1,0,0,1,5,0,5,0,0,0,5,1,4,0,19,17,14,3,0,1,1,1,0,10,0,8,6,2,2,0
"E00004356",315,230,173,169,0,3,1,0,0,0,0,0,0,5,52,44,33,10,4,6,1,5,7,11,0,0,4,7,8,1,7,16,0,0,0,0,0,16,1,0,13,2,0,0,30,13,6,7,4,1,0,3,6,0,3,1,2,0,6,4,2,1,25,20,15,5,0,4,1,0,1,14,0,14,7,7,0,0
"E00004357",350,252,191,183,1,4,3,0,0,0,0,0,0,0,61,51,42,10,11,4,4,2,11,9,0,3,3,3,10,0,10,11,1,2,0,2,0,8,3,0,4,0,1,0,40,8,2,6,16,4,3,9,9,1,7,0,0,1,7,5,2,0,40,37,28,9,0,1,2,0,2,7,0,7,3,4,0,0
"E00004358",272,188,141,137,0,2,2,0,0,0,0,0,0,4,43,36,30,8,9,4,2,0,7,6,0,5,0,1,7,0,7,16,6,2,0,2,0,8,0,0,7,0,1,0,47,20,8,12,6,1,3,2,17,0,15,2,0,0,4,2,2,0,18,13,13,0,0,2,3,1,2,3,0,3,2,1,0,0
"E00004359",314,225,173,162,2,8,1,0,0,0,0,0,0,11,41,34,31,7,4,10,0,5,5,3,0,1,0,2,7,4,3,13,5,1,1,0,0,7,0,0,7,0,0,0,44,20,12,8,4,2,1,1,8,0,8,0,0,0,12,2,10,0,27,21,16,5,1,4,1,0,1,5,0,5,5,0,0,0
"E00004360",275,185,125,114,1,5,5,0,0,0,1,0,0,3,56,48,31,4,10,8,2,0,7,17,1,8,0,8,8,0,8,19,2,1,0,1,0,15,6,0,7,0,2,1,34,15,10,5,4,2,1,1,11,0,11,0,0,0,4,2,2,0,36,28,27,1,1,6,1,1,0,1,0,1,0,1,0,0
"E00004361",369,289,220,201,2,9,8,0,0,0,0,0,0,5,64,50,41,5,5,11,4,3,13,9,0,4,0,5,14,1,13,17,1,3,0,2,1,13,0,0,5,4,4,0,22,7,2,5,8,1,1,6,3,0,2,0,1,0,2,1,1,2,31,19,12,7,0,9,3,2,1,10,0,10,9,1,0,0
"E00004362",336,268,232,227,1,4,0,0,0,0,0,0,0,12,24,18,13,4,1,2,2,2,2,5,0,1,0,4,6,0,6,14,2,5,0,1,4,7,2,1,2,0,2,0,35,8,2,6,1,0,1,0,15,14,1,0,0,0,11,8,3,0,17,3,1,2,0,12,2,0,2,2,0,2,2,0,0,0
"E00004363",416,305,248,242,3,2,1,0,0,0,0,0,2,7,48,32,25,1,5,11,6,1,1,7,0,4,1,2,16,3,13,33,5,8,2,2,4,20,0,14,1,0,5,0,57,8,1,7,1,0,0,1,39,25,2,0,1,11,9,3,6,0,18,2,1,1,0,11,5,2,3,3,0,2,1,1,1,0
"E00004364",550,416,331,313,3,9,6,0,0,0,0,0,0,20,65,41,29,3,4,7,4,5,6,12,0,5,1,6,24,3,21,43,5,12,1,1,10,26,0,11,10,0,5,0,51,2,1,1,3,0,1,2,36,25,3,0,2,6,10,6,4,0,25,6,4,2,0,15,4,1,3,15,0,15,12,3,0,0
"E00004365",251,177,141,130,4,3,4,0,0,0,0,0,0,2,34,31,25,6,1,7,3,0,8,6,1,1,1,3,3,1,2,10,2,1,0,0,1,7,0,0,6,1,0,0,22,6,4,2,8,1,1,6,3,1,2,0,0,0,5,2,3,0,22,13,8,5,0,8,1,1,0,20,0,20,16,4,0,0
"E00004366",281,215,156,148,1,5,2,0,0,0,0,0,0,20,39,21,15,4,3,2,3,2,1,6,0,3,1,2,18,2,16,38,6,10,3,2,5,22,0,14,0,0,8,0,14,2,0,2,1,0,1,0,6,6,0,0,0,0,5,2,3,0,10,2,0,2,0,6,2,1,1,4,0,4,3,1,0,0
"E00004367",347,269,210,204,0,3,2,1,0,0,0,0,0,11,48,24,16,1,3,4,1,4,3,8,0,2,2,4,24,1,23,26,3,9,1,4,4,14,0,6,0,0,8,0,39,5,4,1,7,1,4,2,19,15,4,0,0,0,7,3,4,1,9,1,1,0,1,5,2,1,1,4,0,4,3,1,0,0
"E00004368",362,268,199,187,5,5,2,0,0,0,0,0,0,3,66,58,49,10,10,5,2,3,19,9,0,2,0,7,8,2,6,9,4,1,0,0,1,4,0,0,3,0,1,0,44,13,3,10,11,6,1,4,16,1,11,1,3,0,4,0,4,0,27,24,19,5,0,2,1,1,0,14,0,13,8,5,1,0
"E00004369",267,221,192,187,0,4,1,0,0,0,0,0,0,8,21,20,18,2,2,5,4,4,1,2,0,1,0,1,1,0,1,7,2,4,0,1,3,1,0,0,0,0,1,0,23,7,3,4,3,0,1,2,13,8,4,1,0,0,0,0,0,0,11,7,6,1,1,2,1,0,1,5,0,4,4,0,1,0
